Name	Set	Card	Type	Level	Logo	Rarity	Text	PT-BR
Inverted Pyramid	Millenium	076	Rule		AD&D		Played at the beginning of the player's turn, this card is not discarded.  It affects all players and remains in effect until any other rule card is played.  All formations are inverted when this rule card comes into play.  The front row now has three realms, the middle row has two, and the back has one.	
Humility	Millenium	077	Rule		AD&D		Played at the beginning of the player's turn, this card is not discarded.  It affects all players and remains in effect until any other rule card is played.  This card is immune to events and the wish spell.  All extra cards that are granted by any means (except spoils) are send to limbo and cannot be used while this rule card is in play.  If this rule card leaves play, each player who lost one or more cards may roll 1d10 and retrieve all cards with a last digit matching the roll (return those cards to hand).  All other cards are not retrieved and send to the discard pile.	
Hornung's Randomness	Millenium	078	Rule		AD&D		Played at the beginning of the player's turn, this card is not discarded.  It affects all players and remains in effect until any other rule card is played.  All cards that require a	
Bansmareton	Millenium	079	Hero	17	GH		Avatar.  Discard a psionic champion to bring Bansmareton into play.  Each opponent draws a card when Bansmareton enters play.  Immune to psionic attack. Bansmareton psionically teleports all of this players champions and allies, allowing them to attack any realm regardless of position or movement restrictions.	
Kalator	Millenium	080	Hero	7	FR		Can cast cleric spells.  Immune to offensive thief skills.  Any magical item attached to Kalator becomes a Forgotten Realms artifact, discarding from play any magical items with the same name (no more can be played).	
Wealthy Oriental Vassal	Millenium	081	Hero	8	FR		Immune to harmful events.  When in play, only cards marked as	
Entropy Shield	Millenium	082	Wizard Spell		AD&D		For every card attached to the opposing champion, the opponent must roll a d10.  If the number rolled is even, the attached card is discarded.  (Off 4)	
Dark Cloud	Millenium	083	Realm		AD&D		This realm negates the powers of Tyr, Arkhold, and Mulmaster.	
Melf's Acid Arrow	Millenium	084	Wizard Spell	+?	AD&D		May be played into a combat where this player is not involved.  Roll 2d6 for the level of this spell when it is cast.  If the roll is less than the caster's base level, destroy one ally already in play.  (Off 4)	
The Yatils	Millenium	085	Realm		GH		Magical items cannot be used when attacking this realm.  If Mordenkainen is anywhere in play, each defender of this realm gains a	
Control Weather	Millenium	086	Wizard Spell		AD&D		Until the end of this player's next turn, your realms can only be attacked by earthwalkers,	
Assembre	Millenium	087	Realm		AD&D		This realm has a gate to Krynn hidden within its vineyards.  Once per battle, you may search your deck for a Dragonlance champion and place it into your pool.	
Polymorph, Any Object	Millenium	088	Wizard Spell		AD&D		Change any one attachment (anywhere in play) into an attachment with a	
Elven Towers	Millenium	089	Realm		AD&D		This realm can never be rebuilt.  Due to its high resistance to magic, this player is immune to the effects to other player's dungeon cards.	
Leomund's Secure Shelter	Millenium	090	Wizard Spell		AD&D		This player's pool cannot be the target of harmful events or offensive spells.  Lasts until dispelled or negated.  (Def 3)	
Knee to the Groin	Millenium	091	Unarmed Combat		AD&D		Usable by any champion.  May not be used on dragons.  The opposing champion must either retreat to his pool from battle (treat as a defeat) or continue at half of his base level (opponent's choice).  (Off 4)	
Stomp!	Millenium	092	Cleric	+5	AD&D		Usable only by giants.  Kills all allies in play of icon level 5 or less.  (Off 4)	
Heaven	Millenium	093	Unarmed Combat	+?	AD&D		Usable also by any adventurer.  Roll 1d6 for the bonus of this card. (Off 4)  May also be played at any time in response to any card played by a champion of lower base level.  That card is negated and this player draws a card.	
Tsuki Kotegaeshi	Millenium	094	Cleric Spell	-4	AD&D		Usable also by any adventurer.  Play on an opposing champion whose player must draw (face up) the top two cards from their draw pile.  If neither can be played into battle, discard the cards along with the opposing champion. (Off 4)	
Headbutt	Millenium	095	Unarmed Combat	+?	AD&D		Usable by any champion.  Roll 2d6 for the bonus of this card, and 1d4 for a bonus to the opposing champion if the user is not a monster.  Spells and psionics cannot be used by either champion for the remainder of this round of combat.  (Off 4)	
Roundhouse	Millenium	096	Unarmed Combat	+?	AD&D		Usable by any champion.  Roll 3d6 for the bonus of this card.  This champion may not play any more cards that are designated as Defensive.  (Off 4)	
Trip	Millenium	097	Unarmed Combat		AD&D		Usable by any champion.  Sends one of the opposing champion's allies to the discard pile, regardless of immunities and before its powers activate.  (Off 4)	
Stunning Fist	Millenium	098	Monster	+1	AD&D		If this champion is winning by more than 8 immediately after this card is played into battle, then the opposing champion is instantly defeated. (Off 4)	
Whirling Dervish	Millenium	099	Cleric	+5	AD&D		The using champion ignores any instant defeat conditions and must be defeated by level alone.  May be played as a counter to an instant defeat. (Def 4)	
Castle Arborgate	Inquisition	001	Realm		GH		This realm is immune to offensive spells, psionics, and harmful events.  If discarded from any hand or deck by an opponent's action, put this realm into play and place all other Castle Arborgates in play in the Void regardless of any other cards special power.	
The Shadowlands	Inquisition	002	Realm		AD&D		When played or rebuilt, this realm steals the power of any other realm in an opponent's formation, which is now considered to have no special power until this realm is razed or discarded.	
Arena of Dori the Barbarian	Inquisition	003	Realm		AD&D		This realm is the home of combat.  In phase 4, in place of attacking a realm, any player during their turn, may attack another champion in an opponents pool.  The winner of this fight gets spoils.  The loser is goes to the discard pile, regardless of special powers.	
Land of Legends	Inquisition	004	Realm		AD&D		When this realm is played, it may copy the world designation and special powers of any realm an opponent's formation, except Ancient Kalidnay, Menzoberranzan, or Avanil.	
Hollow World	Inquisition	005	Realm		AD&D		Underdark.  This realm extends under all opponent's AD	
The Oracle at Delphi	Inquisition	006		10	RV		Can defend itself as a level 10 cleric that is immune to the powers of opposing champions.  If this realm is razed, the attacker may search his draw pile and put any rule card into play.  If successfully defended, the defender may do so instead.	
Bastion	Inquisition	007	Realm	7	AD&D		During this players phase 0, this player can send any other non-realm card in play to the Void by razing another realm in this players formation and discarding this realm to the Void.	
Thorbardin	Inquisition	008	Realm		DL		Thorbardin is immune to offensive spells and can only be defended by dwarves.  Any dwarf defending this realm can be sent to the abyss to seal its mighty gates.  The attacker returns to its pool and the battle ends with no spoils.	
Quasqueton	Inquisition	009	Realm	1	GH		This realm can only be attacked by champions of base level 5 or less.  If the attacking champion is defeated, all attached magic items and artifacts stay with this realm (until it is razed or discarded) and can be used by its future defenders (regardless of world designations for artifacts).	
Village of Nulb	Inquisition	010	Realm		GH		While this realm is in play, the Temple of Elemental Evil cannot be played.  If played when the Temple of Elemental Evil is already in play, that player must immediately discard 3 cards at random from his hand.	
Adventurer's Guild	Inquisition	011	Holding		BR		During this players phase 0, this player may return all adventurers from his discard pile to his hand by sending this holding to the Abyss.  All of adventurers in play gain 1 level and are immune to thief skills.	
Castle Moovania	Inquisition	012	Holding		AD&D		This holding can be attached to any realm.  Draw 2 extra cards during your draw phase, but your hand size is reduced by 4.	
